time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-11-06T00:29:16.400Z,47.5987,-122.6223,24.5,2,Ml,,79.2,0.12576414,0.24,uw,uw60918196,2014-11-06T01:17:49.581Z,"2km ESE of Tracyton, Washington",earthquake
2014-11-06T00:24:42.240Z,35.0476667,-117.6623333,0.01,1.54,ml,25,54,0.1164,0.14,ci,ci37285320,2014-11-06T22:02:47.340Z,"5km NNW of Boron, California",quarry_blast
2014-11-06T00:22:07.590Z,37.2341,-98.0513,5,2.6,mb_lg,,73,0.064,0.37,us,usc000suux,2014-11-06T22:37:15.653Z,"6km SSW of Harper, Kansas",earthquake
2014-11-06T00:21:33.690Z,37.2056,-98.0451,5,2.3,mb_lg,,113,0.062,0.37,us,usc000suuv,2014-11-06T08:24:00.360Z,"5km NNW of Anthony, Kansas",earthquake
2014-11-05T23:59:48.000Z,60.6609,-147.5513,19,2.1,ml,,,,0.76,ak,ak11434694,2014-11-06T01:52:16.194Z,"63km E of Whittier, Alaska",earthquake
2014-11-05T23:55:47.000Z,64.9883,-147.3413,0.1,1.3,ml,,,,0.17,ak,ak11434687,2014-11-06T01:52:15.505Z,"22km NNE of Badger, Alaska",earthquake
2014-11-05T23:55:17.000Z,59.1863,-136.2715,5,2.3,ml,,,,0.54,ak,ak11434686,2014-11-06T01:52:17.434Z,"47km W of Haines, Alaska",earthquake
2014-11-05T23:54:37.163Z,41.891,-119.6179,0,3.27,ml,3,145.86,0.51,0.0938,nn,nn00466393,2014-11-08T07:04:04.376Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-05T23:45:31.000Z,59.178,-136.2773,6.8,3.8,ml,,,,0.53,ak,ak11434676,2014-11-06T17:16:47.000Z,"47km W of Haines, Alaska",earthquake
2014-11-05T23:39:58.200Z,36.4566,-89.5587,9.1,2,md,40,39.5999968320003,0.05389892,0.08,nm,nm60060912,2014-11-10T14:54:57.761Z,"11km NW of Tiptonville, Tennessee",earthquake
2014-11-05T23:32:47.000Z,62.5052,-150.9716,40.9,1.8,ml,,,,0.79,ak,ak11434672,2014-11-06T00:34:58.501Z,"48km WNW of Talkeetna, Alaska",earthquake
2014-11-05T23:28:33.290Z,-5.2436,153.5605,81.2,5.1,mb,,78,1.741,0.75,us,usc000suue,2014-11-06T07:31:17.463Z,"103km SE of Taron, Papua New Guinea",earthquake
2014-11-05T23:01:11.308Z,41.8713,-119.61,1.0534,3.47,ml,4,148,0.517,0.101,nn,nn00466391,2014-11-08T07:04:38.149Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-05T22:39:07.000Z,62.9653,-150.2511,78.4,1.4,ml,,,,0.68,ak,ak11434609,2014-11-06T00:34:57.909Z,"71km N of Talkeetna, Alaska",earthquake
2014-11-05T22:25:40.011Z,41.8765,-119.6403,0,2.93,ml,3,145.14,0.494,0.0865,nn,nn00466388,2014-11-07T06:18:43.712Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-05T22:23:50.953Z,41.8698,-119.6272,0,3.41,ml,3,127.83,0.504,0.0998,nn,nn00466387,2014-11-07T06:18:47.317Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-05T22:22:17.100Z,41.8417,-119.648,0,2.4,Md,,216,0.49407341,0.58,uw,uw60918126,2014-11-05T23:09:02.672Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-05T22:01:37.000Z,61.4882,-150.0746,34.8,1.4,ml,,,,0.28,ak,ak11434546,2014-11-05T23:12:05.040Z,"7km WSW of Big Lake, Alaska",earthquake
2014-11-05T21:59:09.310Z,39.5825,-121.5613333,0.01,2.14,md,15,63,0.0548,0.07,nc,nc71087669,2014-11-06T23:29:32.000Z,"7km N of Oroville, California",quarry_blast
2014-11-05T21:59:07.940Z,38.8079987,-122.8208313,2.57,1.35,md,24,52,0.006579,0.03,nc,nc72335670,2014-11-06T01:20:07.423Z,"6km WNW of The Geysers, California",earthquake
2014-11-05T21:59:07.920Z,38.8076667,-122.8228333,2.82,2.29,md,39,104,0.0051,0.05,nc,nc72335675,2014-11-07T04:39:06.503Z,"6km WNW of The Geysers, California",earthquake
2014-11-05T21:54:59.000Z,63.4338,-151.1995,10.9,1,ml,,,,0.79,ak,ak11434545,2014-11-05T23:12:09.059Z,"112km W of Cantwell, Alaska",earthquake
2014-11-05T21:39:44.190Z,38.8063316,-122.8174973,3.49,1.38,md,32,55,0.009471,0.03,nc,nc72335665,2014-11-06T00:36:09.466Z,"6km WNW of The Geysers, California",earthquake
2014-11-05T21:10:24.890Z,40.4325,-124.6638333,23.78,2.29,md,28,236,0.2527,0.2,nc,nc72335660,2014-11-07T07:41:04.584Z,"37km WSW of Ferndale, California",earthquake
2014-11-05T20:30:07.420Z,40.7475,-122.3688333,0.01,1.62,md,7,252,0.1477,0.18,nc,nc72335640,2014-11-05T23:46:24.900Z,"7km N of Shasta Lake, California",quarry_blast
2014-11-05T20:26:54.700Z,19.4337,-155.6348,14.1,1,Md,,68.4,0.03593261,0.08,hv,hv60798526,2014-11-05T21:42:11.134Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-11-05T20:23:17.520Z,33.2583333,-116.3943333,9.32,1.14,ml,18,201,0.02151,0.19,ci,ci37285304,2014-11-06T20:17:13.868Z,"1km W of Borrego Springs, California",earthquake
2014-11-05T20:21:15.200Z,47.4511,-115.7823,2,1.1,mc,9,176.399985888001,0.5210229,0.4,mb,mb14096307,2014-11-10T17:16:28.148Z,"2km SE of Mullan, Idaho",earthquake
2014-11-05T20:08:14.350Z,41.5708333,-124.156,11.28,2.25,md,16,190,0.1922,0.22,nc,nc72335630,2014-11-08T06:17:05.833Z,"20km S of Crescent City, California",earthquake
2014-11-05T20:06:13.641Z,41.8799,-119.6088,4.0195,3.45,ml,4,134.75,0.517,0.1734,nn,nn00466353,2014-11-06T04:44:36.943Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-05T19:55:34.200Z,41.8447,-119.6277,0,2.3,Md,,291.6,0.50305656,0.66,uw,uw60917936,2014-11-05T20:30:41.640Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-05T19:42:23.310Z,38.932,-111.39,16.77,1.11,ml,6,154,0.154,0.11,uu,uu60090842,2014-11-06T16:37:25.780Z,"28km SW of Ferron, Utah",earthquake
2014-11-05T19:39:53.600Z,41.858,-119.662,0,2.3,Md,,216,0.4761071,0.34,uw,uw60917931,2014-11-05T20:33:46.958Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-05T19:38:36.370Z,38.8218346,-122.7648315,2.39,1.15,md,23,52,0.009493,0.04,nc,nc72335595,2014-11-05T22:52:05.748Z,"3km W of Cobb, California",earthquake
2014-11-05T19:28:22.900Z,41.8783,-119.6452,0,2.4,Md,,216,0.49407341,0.62,uw,uw60917921,2014-11-05T20:35:57.173Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-05T19:16:42.320Z,38.8391685,-122.8368301,2.06,1.27,md,29,57,0.001198,0.03,nc,nc72335575,2014-11-05T22:23:05.719Z,"9km NW of The Geysers, California",earthquake
2014-11-05T19:15:37.722Z,41.8306,-119.666,7.3037,2.78,ml,3,144.71,0.48,0.0957,nn,nn00466564,2014-11-07T01:46:39.950Z,"68km SE of Lakeview, Oregon",earthquake
2014-11-05T19:08:53.000Z,63.2629,-151.3203,4,2.7,ml,,,,0.72,ak,ak11434421,2014-11-06T03:11:19.660Z,"119km W of Cantwell, Alaska",earthquake
2014-11-05T19:04:28.880Z,38.8248329,-122.8255005,2.82,1.13,md,26,36,0.007639,0.04,nc,nc72335570,2014-11-05T21:54:04.651Z,"7km NW of The Geysers, California",earthquake
2014-11-05T18:51:24.132Z,41.8559,-119.6648,5.4066,2.71,ml,5,144.43,0.478,0.1428,nn,nn00466342,2014-11-08T17:39:15.770Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-05T18:19:25.360Z,33.9645,-117.0023333,8.08,1.07,ml,16,89,0.04665,0.1,ci,ci37285296,2014-11-05T19:41:40.500Z,"2km WSW of Cherry Valley, California",earthquake
2014-11-05T18:13:18.290Z,-16.694,-179.0337,10,4.9,mb,,122,2.974,0.97,us,usc000suq3,2014-11-06T02:15:49.695Z,"171km E of Lambasa, Fiji",earthquake
2014-11-05T18:09:27.000Z,52.027,-170.4292,25.7,3.1,ml,,,,0.64,ak,ak11434395,2014-11-06T02:12:10.874Z,"69km SSE of Yunaska Island, Alaska",earthquake
2014-11-05T17:53:23.455Z,41.8589,-119.6295,1.7372,3.51,ml,3,147.29,0.503,0.0287,nn,nn00466562,2014-11-07T06:09:22.245Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-05T17:18:40.009Z,41.894,-119.6197,1.4292,3.4,ml,3,145.74,0.509,0.0547,nn,nn00466329,2014-11-07T06:01:29.928Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-05T17:14:55.710Z,36.9883333,-112.3596667,24.91,2.01,ml,10,172,0.1396,0.09,uu,uu60090817,2014-11-05T23:12:08.031Z,"15km ENE of Fredonia, Arizona",earthquake
2014-11-05T17:07:53.000Z,62.3731,-148.6561,43.4,1.3,ml,,,,0.69,ak,ak11434322,2014-11-05T18:09:14.463Z,"65km N of Sutton-Alpine, Alaska",earthquake
2014-11-05T17:01:27.600Z,18.7488,-67.443,7,3.2,Md,14,313.2,0.42130987,0.28,pr,pr14309003,2014-11-06T01:03:58.283Z,"46km NW of Caban, Puerto Rico",earthquake
2014-11-05T16:44:38.650Z,36.6914,71.1563,215.79,4.5,mb,,70,0.635,0.74,us,usc000sukm,2014-11-06T00:47:08.305Z,"33km W of Ashkasham, Afghanistan",earthquake
2014-11-05T16:32:53.200Z,41.846,-119.5815,13.1,2.3,Md,,291.6,1.31154031,0.1,uw,uw60917761,2014-11-05T18:18:04.561Z,"73km ESE of Lakeview, Oregon",earthquake
2014-11-05T16:23:53.680Z,38.8240013,-122.8550034,2.73,1.91,md,37,54,0.003828,0.04,nc,nc72335500,2014-11-05T17:49:03.065Z,"10km WNW of The Geysers, California",earthquake
2014-11-05T16:03:51.000Z,59.17,-136.35,2.2,4.6,mwr,,,,0.69,us,usc000suk4,2014-11-06T07:02:41.140Z,"52km W of Haines, Alaska",earthquake
2014-11-05T16:01:43.495Z,41.8718,-119.6493,12.1093,2.32,ml,4,221.35,0.488,0.1119,nn,nn00466322,2014-11-05T23:51:04.193Z,"66km SE of Lakeview, Oregon",earthquake
2014-11-05T15:50:12.672Z,41.9121,-119.6804,0,2.84,ml,4,142.98,0.464,0.1482,nn,nn00466320,2014-11-05T23:52:51.644Z,"63km ESE of Lakeview, Oregon",earthquake
2014-11-05T15:47:17.020Z,37.4241667,-119.0718333,9.89,1,md,11,213,0.1736,0.05,nc,nc72335485,2014-11-05T20:59:05.107Z,"26km SSW of Mammoth Lakes, California",earthquake
2014-11-05T15:39:33.360Z,37.2678333,-119.3626667,28.83,1.88,md,24,92,0.3395,0.06,nc,nc72335475,2014-11-07T03:06:08.787Z,"23km NNE of Auberry, California",earthquake
2014-11-05T15:28:37.300Z,41.837,-119.69,0,2.2,Md,,230.4,0.45814079,0.14,uw,uw60917681,2014-11-05T23:45:12.549Z,"66km SE of Lakeview, Oregon",earthquake
2014-11-05T15:18:26.607Z,41.8267,-119.6197,5.4293,3.89,ml,5,74.37,0.515,0.2597,nn,nn00466315,2014-11-07T22:09:06.498Z,"72km ESE of Lakeview, Oregon",earthquake
2014-11-05T15:04:56.000Z,60.0454,-152.747,107.4,2.5,ml,,,,0.32,ak,ak11434245,2014-11-05T23:07:33.619Z,"49km S of Redoubt Volcano, Alaska",earthquake
2014-11-05T14:52:55.160Z,33.3561667,-116.3805,16.5,1.08,ml,39,110,0.09295,0.31,ci,ci37285280,2014-11-05T17:30:31.910Z,"11km N of Borrego Springs, California",earthquake
2014-11-05T14:46:59.630Z,32.7873333,-115.4561667,8.76,1.85,ml,24,143,0.0196,0.44,ci,ci37285272,2014-11-05T20:50:41.060Z,"7km WSW of Holtville, California",earthquake
2014-11-05T14:22:26.340Z,38.0245,20.2753,29.58,4.4,mb,,134,1.558,1.16,us,usc000sujd,2014-11-05T22:24:57.131Z,"23km SW of Lixourion, Greece",earthquake
2014-11-05T14:08:37.000Z,63.5567,-149.02,16.7,1.2,ml,,,,0.52,ak,ak11434241,2014-11-05T15:35:09.041Z,"18km N of Cantwell, Alaska",earthquake
2014-11-05T14:01:05.660Z,42.6492,145.7713,38.77,4.8,mb,,83,2.039,0.68,us,usc000sujb,2014-11-05T22:03:37.367Z,"76km SSE of Nemuro, Japan",earthquake
2014-11-05T13:55:17.200Z,37.2568,-83.339,9.3,2.5,md,17,82.7999933760005,0.1077978,0.19,se,se60020599,2014-11-05T21:58:12.878Z,"11km NNE of Hyden, Kentucky",earthquake
2014-11-05T13:51:39.000Z,41.8775,-119.7202,0,2.3,Md,,212.4,0.43119134,0.48,uw,uw60917536,2014-11-05T23:44:07.456Z,"62km ESE of Lakeview, Oregon",earthquake
2014-11-05T13:51:30.060Z,37.5356667,-118.4291667,9.88,1.27,md,21,221,0.01673,0.05,nc,nc72335430,2014-11-05T20:08:04.074Z,"16km N of Dixon Lane-Meadow Creek, California",earthquake
2014-11-05T13:23:49.797Z,41.8938,-119.6221,0,3.2,ml,3,78.19,0.507,0.0392,nn,nn00466349,2014-11-07T21:59:10.444Z,"54km ESE of Lakeview, Oregon",earthquake
2014-11-05T13:19:41.500Z,41.8445,-119.6428,0.1,2.1,Md,,309.6,0.49407341,0.31,uw,uw60917481,2014-11-05T23:41:57.181Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-05T12:55:29.018Z,41.9286,-119.6569,0,2.11,ml,4,143.7,0.482,0.0814,nn,nn00466310,2014-11-07T21:55:04.994Z,"65km SE of Lakeview, Oregon",earthquake
2014-11-05T12:44:09.270Z,37.5309982,-118.859169,8.86,1.47,md,17,153,0.06358,0.02,nc,nc72335405,2014-11-05T15:07:05.815Z,"16km SE of Mammoth Lakes, California",earthquake
2014-11-05T12:41:06.770Z,2.2626,89.7961,10,4.8,mb,,120,7.719,0.82,us,usc000suiw,2014-11-05T20:43:44.809Z,"North Indian Ocean",earthquake
2014-11-05T12:29:57.060Z,41.9125,-119.6217,0,3.22,ml,4,121.79,0.507,0.0431,nn,nn00466306,2014-11-05T23:40:52.068Z,"71km ESE of Lakeview, Oregon",earthquake
2014-11-05T12:12:50.354Z,41.8823,-119.6191,1.6183,3.63,ml,4,78.29,0.51,0.1386,nn,nn00466305,2014-11-07T05:57:06.357Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-05T12:07:14.780Z,41.8987,-119.6218,0.499,1.82,ml,4,241,0.507,0.0559,nn,nn00466304,2014-11-05T20:00:30.413Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-05T12:06:45.000Z,40.2503333,-121.202,5.6,1.27,md,7,295,0.2234,0.02,nc,nc72335390,2014-11-06T03:47:05.216Z,"6km SSE of Chester, California",earthquake
2014-11-05T12:03:45.950Z,38.7565,-122.6881667,0.84,1.2,md,21,111,0.009453,0.08,nc,nc72335385,2014-11-06T10:46:07.002Z,"6km W of Middletown, California",earthquake
2014-11-05T12:02:19.980Z,38.8208351,-122.8068314,3.3,1.46,md,34,35,0.003599,0.03,nc,nc72335375,2014-11-05T13:47:06.414Z,"6km NW of The Geysers, California",earthquake
2014-11-05T12:00:57.000Z,41.8222,-119.6845,0,1.5,Md,,306,0.46712395,0.35,uw,uw60917421,2014-11-05T23:37:11.690Z,"68km SE of Lakeview, Oregon",earthquake
2014-11-05T12:00:32.860Z,34.0165,-117.2548333,18.16,1.04,ml,23,112,0.1028,0.19,ci,ci37285256,2014-11-05T17:30:41.430Z,"3km S of Loma Linda, California",earthquake
2014-11-05T11:59:08.672Z,41.8906,-119.6399,0,2.99,ml,4,77.75,0.494,0.0832,nn,nn00466303,2014-11-07T05:56:16.751Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-05T11:48:46.510Z,37.404,-118.6001667,12.81,1.98,md,30,93,0.05865,0.04,nc,nc72335370,2014-11-06T09:58:05.188Z,"13km WNW of West Bishop, California",earthquake
2014-11-05T11:38:50.400Z,41.888,-119.6468,0.1,2.1,Md,,291.6,0.48509025,0.71,uw,uw60917401,2014-11-05T23:23:00.186Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-05T11:34:59.828Z,41.8963,-119.6084,0,2.87,ml,3,223.96,0.517,0.13,nn,nn00466299,2014-11-07T05:51:05.296Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-05T11:15:05.930Z,33.5128333,-116.5546667,13.57,1.03,ml,33,77,0.04364,0.14,ci,ci37285248,2014-11-05T19:31:28.370Z,"12km ESE of Anza, California",earthquake
2014-11-05T11:07:55.300Z,41.8725,-119.666,0,2.3,Md,,212.4,0.4761071,0.71,uw,uw60917391,2014-11-05T22:52:35.982Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-05T11:02:14.500Z,41.8323,-119.6748,0,2.2,Md,,234,0.4761071,0.3,uw,uw60917386,2014-11-05T22:48:25.492Z,"68km SE of Lakeview, Oregon",earthquake
2014-11-05T10:56:32.000Z,65.176,-149.0976,13.4,1.1,ml,,,,0.65,ak,ak11434211,2014-11-05T11:53:23.192Z,"62km NW of Ester, Alaska",earthquake
2014-11-05T10:53:35.757Z,41.896,-119.6168,1.6069,2.87,ml,4,145.83,0.511,0.1222,nn,nn00466295,2014-11-05T22:40:04.582Z,"67km SE of Lakeview, Oregon",earthquake
2014-11-05T10:42:00.000Z,63.5605,-150.716,0.7,2.2,ml,,,,0.57,ak,ak11434203,2014-11-05T11:53:24.443Z,"89km WNW of Cantwell, Alaska",earthquake
2014-11-05T10:40:06.000Z,64.7307,-150.646,0.4,1.2,ml,,,,0.87,ak,ak11434202,2014-11-05T11:53:23.775Z,"30km S of Manley Hot Springs, Alaska",earthquake
2014-11-05T10:33:27.500Z,41.8515,-119.7097,0,2.3,Md,,280.8,0.44915764,0.42,uw,uw60917376,2014-11-05T22:34:18.958Z,"64km SE of Lakeview, Oregon",earthquake
2014-11-05T10:32:08.000Z,62.7559,-151.0103,15.5,1.5,ml,,,,0.46,ak,ak11434201,2014-11-05T11:53:25.669Z,"66km NW of Talkeetna, Alaska",earthquake
2014-11-05T10:30:37.000Z,60.366,-151.8877,70,2.5,ml,,,,,ak,ak11434200,2014-11-05T18:33:21.316Z,"32km W of Cohoe, Alaska",earthquake
2014-11-05T10:29:12.662Z,41.8957,-119.6312,0,2.79,ml,4,241.19,0.5,0.0678,nn,nn00466296,2014-11-05T22:31:57.733Z,"73km SE of Lakeview, Oregon",earthquake
2014-11-05T10:23:06.660Z,41.9221,-119.612,0,3.74,ml,4,94.45,0.515,0.09,nn,nn00466291,2014-11-06T17:40:43.000Z,"77km ESE of Lakeview, Oregon",earthquake
2014-11-05T10:07:27.200Z,37.2034,-98.0594,8.6,3.2,mb_lg,,65,0.074,0.44,us,usc000suhh,2014-11-05T18:18:27.493Z,"6km NNW of Anthony, Kansas",earthquake
2014-11-05T09:59:51.000Z,41.825,-119.6855,0,2.2,Md,,234,0.46712395,0.24,uw,uw60917346,2014-11-05T22:25:12.036Z,"68km SE of Lakeview, Oregon",earthquake
2014-11-05T09:54:34.000Z,53.6037,-166.7766,79.6,2.7,ml,,,,0.12,ak,ak11434183,2014-11-05T21:53:36.910Z,"33km SSW of Unalaska, Alaska",earthquake
2014-11-05T09:51:51.256Z,41.8901,-119.6214,0.1409,3.41,ml,4,108.1,0.508,0.0858,nn,nn00466287,2014-11-06T03:31:20.414Z,"67km SE of Lakeview, Oregon",earthquake
2014-11-05T09:46:41.275Z,41.8893,-119.6267,0,2.17,ml,3,242.12,0.504,0.0278,nn,nn00466381,2014-11-05T21:55:18.109Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-05T09:32:31.870Z,37.191,-98.0509,8.51,2.8,mb_lg,,98,0.073,0.4,us,usc000suh5,2014-11-05T18:16:15.725Z,"4km NNW of Anthony, Kansas",earthquake
2014-11-05T09:25:54.610Z,41.8794,-119.6325,0.4588,2.47,ml,4,243.31,0.5,0.0573,nn,nn00466294,2014-11-05T22:23:06.831Z,"69km SE of Lakeview, Oregon",earthquake
2014-11-05T09:20:05.422Z,41.9051,-119.6206,0,1.9,ml,3,318.42,0.508,0.1323,nn,nn00466377,2014-11-05T21:37:24.074Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-05T09:11:38.251Z,41.8963,-119.6231,0.4988,2.86,ml,4,145.57,0.506,0.0675,nn,nn00466277,2014-11-05T20:11:48.605Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-05T09:07:47.816Z,41.9047,-119.6197,0,3.23,ml,4,145.58,0.509,0.0624,nn,nn00466276,2014-11-05T22:21:00.576Z,"64km ESE of Lakeview, Oregon",earthquake
2014-11-05T09:05:37.905Z,41.8886,-119.6139,0,3.53,ml,4,94.64,0.513,0.0645,nn,nn00466275,2014-11-06T03:31:21.638Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-05T09:01:33.000Z,61.3081,-145.9261,26.6,1.9,ml,,,,0.9,ak,ak11434175,2014-11-05T10:42:35.622Z,"30km NE of Valdez, Alaska",earthquake
2014-11-05T09:01:14.040Z,33.6855,-117.3906667,4.89,1.12,ml,14,80,0.0468,0.2,ci,ci37285232,2014-11-05T17:31:02.630Z,"6km WNW of Lake Elsinore, California",earthquake
2014-11-05T08:54:56.154Z,41.8923,-119.6245,0,3.39,ml,4,136.78,0.505,0.0964,nn,nn00466272,2014-11-07T06:10:54.989Z,"70km SE of Lakeview, Oregon",earthquake
2014-11-05T08:53:13.480Z,37.4231667,-119.3131667,7.69,1.04,md,10,337,0.2671,0.14,nc,nc72335290,2014-11-05T18:27:06.757Z,"31km ENE of Oakhurst, California",earthquake
2014-11-05T08:51:04.000Z,57.1996,-150.2201,35,2.7,ml,,,,0.52,ak,ak11434171,2014-11-05T21:53:08.007Z,"146km ESE of Kodiak, Alaska",earthquake
2014-11-05T08:48:34.000Z,62.2665,-153.3339,0,1.7,ml,,,,0.98,ak,ak11434169,2014-11-05T10:42:37.061Z,"139km ESE of McGrath, Alaska",earthquake
2014-11-05T08:42:23.500Z,41.8543,-119.7043,0,2.1,Md,,212.4,0.44915764,0.35,uw,uw60917291,2014-11-05T22:07:59.225Z,"64km SE of Lakeview, Oregon",earthquake
2014-11-05T08:37:50.100Z,48.777,-121.8643,0,1.9,Md,,133.2,0.02694946,0.02,uw,uw60917886,2014-11-05T19:19:57.130Z,"27km SE of Peaceful Valley, Washington",earthquake
2014-11-05T08:37:09.900Z,41.8662,-119.6367,0.1,2.1,Md,,306,0.49407341,0.46,uw,uw60095708,2014-11-05T20:48:59.635Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-05T08:36:19.000Z,41.8533,-119.7015,0,2.1,Md,,212.4,0.44915764,0.54,uw,uw60917286,2014-11-05T20:47:24.471Z,"65km SE of Lakeview, Oregon",earthquake
2014-11-05T08:34:51.146Z,41.8649,-119.5959,1.2924,2.51,ml,3,154.96,0.528,0.1908,nn,nn00466266,2014-11-05T20:09:38.370Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-05T08:32:22.390Z,37.482,-118.7835,7.4,1.57,md,32,152,0.1138,0.04,nc,nc72335280,2014-11-07T01:12:51.237Z,"24km SE of Mammoth Lakes, California",earthquake
2014-11-05T08:27:51.600Z,41.9311,-119.6581,1.0118,2.98,ml,4,144.94,0.481,0.1104,nn,nn00466270,2014-11-06T03:31:22.797Z,"64km SE of Lakeview, Oregon",earthquake
2014-11-05T08:24:38.297Z,41.904,-119.6245,0,2.92,ml,4,145.4,0.505,0.1202,nn,nn00466262,2014-11-05T20:00:16.387Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-05T08:21:50.018Z,41.9195,-119.636,1.1721,2.69,ml,3,144.69,0.497,0,nn,nn00466260,2014-11-05T19:57:36.120Z,"67km SE of Lakeview, Oregon",earthquake
2014-11-05T08:10:31.800Z,44.9878,-115.7353,14.6,2.3,mc,23,79.1999936640005,0.2120024,0.22,mb,mb14724591,2014-11-07T15:24:59.683Z,"29km ENE of McCall, Idaho",earthquake
2014-11-05T08:08:04.493Z,41.887,-119.6139,0,2.74,ml,4,146.08,0.513,0.0736,nn,nn00466257,2014-11-05T19:55:00.864Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-05T08:04:05.343Z,41.8865,-119.6064,0.4525,2.35,ml,3,223.69,0.519,0.1171,nn,nn00466256,2014-11-05T09:35:56.312Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-05T08:00:08.043Z,41.8974,-119.6228,0.9545,2.98,ml,4,135.58,0.506,0.0483,nn,nn00466255,2014-11-06T03:31:24.001Z,"70km SE of Lakeview, Oregon",earthquake
2014-11-05T07:56:40.370Z,44.452,-110.9986667,11.87,1.47,ml,14,95,0.1166,0.18,uu,uu60090772,2014-11-05T20:49:29.810Z,"13km W of Old Faithful Geyser, Wyoming",earthquake
2014-11-05T07:50:21.744Z,41.8568,-119.5968,0.6983,2.73,ml,3,164.2,0.528,0.1855,nn,nn00466251,2014-11-05T19:45:08.791Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-05T07:48:30.300Z,41.85,-119.6555,0.1,2.3,Md,,277.2,0.48509025,0.54,uw,uw60917236,2014-11-05T19:36:21.829Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-05T07:44:48.000Z,60.4331,-141.5946,17.8,1.2,ml,,,,0.08,ak,ak11434146,2014-11-05T09:27:44.413Z,"61km NE of Cape Yakataga, Alaska",earthquake
2014-11-05T07:39:14.800Z,41.8468,-119.6952,0.1,2.2,Md,,230.4,0.45814079,0.4,uw,uw60917221,2014-11-05T19:32:45.490Z,"65km SE of Lakeview, Oregon",earthquake
2014-11-05T07:38:06.870Z,33.5783333,-116.814,10.13,1.22,ml,48,31,0.04438,0.25,ci,ci37285216,2014-11-05T17:31:46.040Z,"13km WNW of Anza, California",earthquake
2014-11-05T07:35:04.700Z,41.9308,-119.7108,0,2.3,Md,,208.8,0.44017449,0.68,uw,uw60917216,2014-11-05T19:23:08.478Z,"59km ESE of Lakeview, Oregon",earthquake
2014-11-05T07:30:25.522Z,41.9153,-119.6188,0.0694,2.69,ml,3,146.94,0.509,0.0161,nn,nn00466254,2014-11-05T08:07:35.004Z,"67km ESE of Lakeview, Oregon",earthquake
2014-11-05T07:28:03.590Z,13.9018,145.2681,111.04,4.8,mb,,73,0.497,0.91,us,usc000sug5,2014-11-05T10:21:29.521Z,"28km SSE of Rota, Northern Mariana Islands",earthquake
2014-11-05T07:23:04.418Z,41.9078,-119.6202,0.1078,4.59,ml,6,78.37,0.508,0.1359,nn,nn00466248,2014-11-10T20:40:22.046Z,"63km ESE of Lakeview, Oregon",earthquake
2014-11-05T07:16:47.800Z,41.8373,-119.5897,0.2,2.3,Md,,291.6,0.53898917,0.5,uw,uw60917196,2014-11-05T19:02:49.239Z,"73km ESE of Lakeview, Oregon",earthquake
2014-11-05T07:14:46.165Z,41.8987,-119.6313,2.2595,3.04,ml,4,149.63,0.5,0.0771,nn,nn00466247,2014-11-05T18:43:57.303Z,"77km SE of Lakeview, Oregon",earthquake
2014-11-05T07:11:11.000Z,63.2779,-151.0094,0.1,2.2,ml,,,,0.78,ak,ak11434125,2014-11-05T08:09:33.701Z,"103km W of Cantwell, Alaska",earthquake
2014-11-05T06:49:22.000Z,59.7476,-152.8532,7.1,2.2,ml,,,,0.59,ak,ak11434117,2014-11-05T20:41:50.990Z,"57km W of Anchor Point, Alaska",earthquake
